name,1-gram,2-gram,3-gram,last_letter_vowel,vowel,sonorants,ratio_of_syllable,gender
abdelkader,r,er,der,0,n,na,0.2,M
abdelkareem,m,em,eem,0,n,na,0.2,M
abdelkarim,m,im,rim,0,n,na,0.2,M
abdellah,h,ah,lah,0,n,na,0.3,M
abdelmalek,k,ek,lek,0,n,na,0.2,M
abdelrahim,m,im,him,0,n,na,0.2,M
abdelrahman,n,an,man,0,n,na,0.2,M
abdelrahmane,e,ne,ane,1,e,na,0.5,M
abdelrauof,f,of,uof,0,n,na,0.3,M
abdelrhman,n,an,man,0,n,na,0.3,M
abderahman,n,an,man,0,n,na,0.2,M
abderahmane,e,ne,ane,1,e,na,0.5,M
abderrahman,n,an,man,0,n,na,0.2,M
abderrahmane,e,ne,ane,1,e,na,0.5,M
abdi,i,di,bdi,1,i,na,1.0,M
abdias,s,as,ias,0,n,na,0.5,M
abdiasis,s,is,sis,0,n,na,0.3,M
abdiaziz,z,iz,ziz,0,n,na,0.3,M
abdiel,l,el,iel,0,n,na,0.5,M
abdifatah,h,ah,tah,0,n,na,0.2,M
abdihafid,d,id,fid,0,n,na,0.2,M
abdihakim,m,im,kim,0,n,na,0.2,M
abdihakin,n,in,kin,0,n,na,0.2,M
abdihamid,d,id,mid,0,n,na,0.2,M
abdikadir,r,ir,dir,0,n,na,0.2,M
abdikarim,m,im,rim,0,n,na,0.2,M
abdikarin,n,in,rin,0,n,na,0.2,M
abdikhaliq,q,iq,liq,0,n,na,0.2,M
abdiladif,f,if,dif,0,n,na,0.2,M
abdilahi,i,hi,ahi,1,i,na,0.5,M
abdillahi,i,hi,ahi,1,i,na,0.5,M
abdimajid,d,id,jid,0,n,na,0.2,M
abdimajiid,d,id,iid,0,n,na,0.2,M
abdimalik,k,ik,lik,0,n,na,0.2,M
abdinajib,b,ib,jib,0,n,na,0.2,M
abdinasir,r,ir,sir,0,n,na,0.2,M
abdiou,u,ou,iou,1,u,na,1.0,M
abdiqani,i,ni,ani,1,i,na,0.5,M
abdirahiim,m,im,iim,0,n,na,0.2,M
abdirahim,m,im,him,0,n,na,0.2,M
abdirahin,n,in,hin,0,n,na,0.2,M
abdirahmaan,n,an,aan,0,n,na,0.2,M
abdirahman,n,an,man,0,n,na,0.2,M
abdirashid,d,id,hid,0,n,na,0.2,M
abdiraxman,n,an,man,0,n,na,0.2,M
abdirazaq,q,aq,zaq,0,n,na,0.2,M
abdirisaq,q,aq,saq,0,n,na,0.2,M
abdirizak,k,ak,zak,0,n,na,0.2,M
abdisalam,m,am,lam,0,n,na,0.2,M
abdisalan,n,an,lan,0,n,na,0.2,M
abdisamad,d,ad,mad,0,n,na,0.2,M
abdishakur,r,ur,kur,0,n,na,0.2,M
abdiwahab,b,ab,hab,0,n,na,0.2,M
abdiwahid,d,id,hid,0,n,na,0.2,M
abdiwali,i,li,ali,1,i,na,0.5,M
abdo,o,do,bdo,1,o,na,1.0,M
abdollah,h,ah,lah,0,n,na,0.3,M
abdon,n,on,don,0,n,na,0.5,M
abdorahman,n,an,man,0,n,na,0.2,M
abdou,u,ou,dou,1,u,na,1.0,M
abdouallah,h,ah,lah,0,n,na,0.3,M
abdoul,l,ul,oul,0,n,na,0.5,M
abdoulaye,e,ye,aye,1,e,na,0.7,M
abdoulaziz,z,iz,ziz,0,n,na,0.2,M
abdoulie,e,ie,lie,1,e,na,1.0,M
abdoullah,h,ah,lah,0,n,na,0.3,M
abdourahman,n,an,man,0,n,na,0.2,M
abdourahmane,e,ne,ane,1,e,na,0.5,M
abdrahman,n,an,man,0,n,na,0.3,M
abdrew,w,ew,rew,0,n,na,0.5,M
abdu,u,du,bdu,1,u,na,1.0,M
abdual,l,al,ual,0,n,na,0.5,M
abdualeem,m,em,eem,0,n,na,0.3,M
abduallah,h,ah,lah,0,n,na,0.3,M
abduel,l,el,uel,0,n,na,0.5,M
abdul,l,ul,dul,0,n,na,0.5,M
abdula,a,la,ula,1,a,na,0.7,M
abdulaahi,i,hi,ahi,1,i,na,0.5,M
abdulah,h,ah,lah,0,n,na,0.3,M
abdulahad,d,ad,had,0,n,na,0.2,M
abdulahi,i,hi,ahi,1,i,na,0.5,M
abdulai,i,ai,lai,1,i,na,0.7,M
abdulaleem,m,em,eem,0,n,na,0.2,M
abdulaye,e,ye,aye,1,e,na,0.7,M
abdulazeem,m,em,eem,0,n,na,0.2,M
abdulazeez,z,ez,eez,0,n,na,0.2,M
abdulaziz,z,iz,ziz,0,n,na,0.2,M
abdulbari,i,ri,ari,1,i,na,0.5,M
abdulbasit,t,it,sit,0,n,na,0.2,M
abdule,e,le,ule,1,e,na,0.7,M
abdulelah,h,ah,lah,0,n,na,0.2,M
abdulfatah,h,ah,tah,0,n,na,0.2,M
abdulfawaz,z,az,waz,0,n,na,0.2,M
abdulhadi,i,di,adi,1,i,na,0.5,M
abdulhakeem,m,em,eem,0,n,na,0.2,M
abdulhakim,m,im,kim,0,n,na,0.2,M
abdulhalim,m,im,lim,0,n,na,0.2,M
abdulhameed,d,ed,eed,0,n,na,0.3,M
abdulhamid,d,id,mid,0,n,na,0.2,M
abdulhaq,q,aq,haq,0,n,na,0.3,M
abdulilah,h,ah,lah,0,n,na,0.2,M
abduljabbar,r,ar,bar,0,n,na,0.2,M
abduljaleel,l,el,eel,0,n,na,0.2,M
abduljalil,l,il,lil,0,n,na,0.2,M
abdulkadir,r,ir,dir,0,n,na,0.2,M
abdulkareem,m,em,eem,0,n,na,0.2,M
abdulkarim,m,im,rim,0,n,na,0.2,M
abdulkhaliq,q,iq,liq,0,n,na,0.2,M
abdull,l,ll,ull,0,n,na,0.5,M
abdulla,a,la,lla,1,a,na,0.7,M
abdullaah,h,ah,aah,0,n,na,0.3,M
abdullaahi,i,hi,ahi,1,i,na,0.5,M
abdullah,h,ah,lah,0,n,na,0.3,M
abdullahi,i,hi,ahi,1,i,na,0.5,M
abdullateef,f,ef,eef,0,n,na,0.2,M
abdullatif,f,if,tif,0,n,na,0.2,M
abdullbasit,t,it,sit,0,n,na,0.2,M
abdullo,o,lo,llo,1,o,na,0.7,M
abdulloh,h,oh,loh,0,n,na,0.3,M
abdullohi,i,hi,ohi,1,i,na,0.5,M
abdulmajeed,d,ed,eed,0,n,na,0.3,M
abdulmajid,d,id,jid,0,n,na,0.2,M
abdulmalek,k,ek,lek,0,n,na,0.2,M
abdulmalik,k,ik,lik,0,n,na,0.2,M
abdulmoamen,n,en,men,0,n,na,0.2,M
abdulmohsen,n,en,sen,0,n,na,0.2,M
abdulmohymen,n,en,men,0,n,na,0.2,M
abdulnasir,r,ir,sir,0,n,na,0.2,M
abdulqadir,r,ir,dir,0,n,na,0.2,M
abdulraheem,m,em,eem,0,n,na,0.2,M
abdulrahim,m,im,him,0,n,na,0.2,M
abdulrahman,n,an,man,0,n,na,0.2,M
abdulrazaq,q,aq,zaq,0,n,na,0.2,M
abdulrehman,n,an,man,0,n,na,0.2,M
abdulrhman,n,an,man,0,n,na,0.3,M
abdulsalam,m,am,lam,0,n,na,0.2,M
abdulsamad,d,ad,mad,0,n,na,0.2,M
abdulwadud,d,ud,dud,0,n,na,0.2,M
abdulwahab,b,ab,hab,0,n,na,0.2,M
abdulwahhab,b,ab,hab,0,n,na,0.2,M
abdulwahid,d,id,hid,0,n,na,0.2,M
abdur,r,ur,dur,0,n,na,0.5,M
abduraheem,m,em,eem,0,n,na,0.2,M
abdurahim,m,im,him,0,n,na,0.2,M
abdurahman,n,an,man,0,n,na,0.2,M
abdurahmon,n,on,mon,0,n,na,0.2,M
abdurakhman,n,an,man,0,n,na,0.2,M
abdurraheem,m,em,eem,0,n,na,0.2,M
abdurrahim,m,im,him,0,n,na,0.2,M
abdurrahmaan,n,an,aan,0,n,na,0.2,M
abdurrahman,n,an,man,0,n,na,0.2,M
abdurrehman,n,an,man,0,n,na,0.2,M
abdurrhman,n,an,man,0,n,na,0.3,M
abdus,s,us,dus,0,n,na,0.5,M
abdusalam,m,am,lam,0,n,na,0.2,M
abdushakur,r,ur,kur,0,n,na,0.2,M
abdussalam,m,am,lam,0,n,na,0.2,M
abdussamad,d,ad,mad,0,n,na,0.2,M
abduweli,i,li,eli,1,i,na,0.5,M
abe,e,be,abe,1,e,na,2.0,M
abeal,l,al,eal,0,n,na,0.5,M
abed,d,ed,bed,0,n,na,1.0,M
abeda,a,da,eda,1,a,na,0.7,F
abedallah,h,ah,lah,0,n,na,0.2,M
abedalrahman,n,an,man,0,n,na,0.2,M
abednego,o,go,ego,1,o,na,0.5,M
abedraouf,f,uf,ouf,0,n,na,0.3,M
abeed,d,ed,eed,0,n,na,1.0,M
abeeda,a,da,eda,1,a,na,0.7,F
abeeha,a,ha,eha,1,a,ha,0.7,F
abeel,l,el,eel,0,n,na,0.5,M
abeer,r,er,eer,0,n,na,0.5,F
abeera,a,ra,era,1,a,na,0.7,F
abeerah,h,ah,rah,0,n,na,0.3,F
abegail,l,il,ail,0,n,na,0.3,F
abegale,e,le,ale,1,e,na,0.5,F
abegayle,e,le,yle,1,e,na,0.5,F
abel,l,el,bel,0,n,na,0.5,M
abela,a,la,ela,1,a,na,0.7,F
abelard,d,rd,ard,0,n,na,0.3,M
abelardo,o,do,rdo,1,o,na,0.5,M
abele,e,le,ele,1,e,na,0.7,M
abelina,a,na,ina,1,a,na,0.5,F
abelino,o,no,ino,1,o,na,0.5,M
abell,l,ll,ell,0,n,na,0.5,M
abella,a,la,lla,1,a,na,0.7,F
abelone,e,ne,one,1,e,na,0.7,F
abem,m,em,bem,0,n,na,0.5,M
aben,n,en,ben,0,n,na,0.5,M
abena,a,na,ena,1,a,na,0.7,F
abene,e,ne,ene,1,e,na,1.0,F
abenezer,r,er,zer,0,n,na,0.2,M
abeni,i,ni,eni,1,i,na,0.7,F
abenner,r,er,ner,0,n,na,0.3,M
aber,r,er,ber,0,n,na,0.5,F
aberash,h,sh,ash,0,n,na,0.3,F
aberdeen,n,en,een,0,n,na,0.3,F
aberham,m,am,ham,0,n,na,0.3,M
abernathy,y,hy,thy,0,n,na,0.2,F
abert,t,rt,ert,0,n,na,0.5,M
abery,y,ry,ery,0,n,na,0.3,F
abessa,a,sa,ssa,1,a,na,0.7,M
abessalom,m,om,lom,0,n,na,0.2,M
abey,y,ey,bey,0,n,na,0.5,F
abgail,l,il,ail,0,n,na,0.5,F
abha,a,ha,bha,1,a,ha,1.0,F
abhaki,i,ki,aki,1,i,na,0.7,F
abhash,h,sh,ash,0,n,na,0.5,M
abhay,y,ay,hay,0,n,na,0.5,M
abhaysingh,h,gh,ngh,0,n,na,0.3,M
abheek,k,ek,eek,0,n,na,0.5,M
abhi,i,hi,bhi,1,i,na,1.0,M
abhia,a,ia,hia,1,a,na,1.0,F
abhigna,a,na,gna,1,a,na,0.7,F
abhijay,y,ay,jay,0,n,na,0.3,M
abhijeet,t,et,eet,0,n,na,0.3,M
abhijit,t,it,jit,0,n,na,0.3,M
abhijith,h,th,ith,0,n,na,0.3,M
abhijot,t,ot,jot,0,n,na,0.3,M
abhik,k,ik,hik,0,n,na,0.5,M
abhilash,h,sh,ash,0,n,na,0.3,M
abhilasha,a,ha,sha,1,a,ha,0.5,F
abhimanu,u,nu,anu,1,u,na,0.5,M
abhimanyu,u,yu,nyu,1,u,na,0.5,M
abhinandan,n,an,dan,0,n,na,0.2,M
abhinash,h,sh,ash,0,n,na,0.3,M
abhinav,v,av,nav,0,n,na,0.3,M
abhinay,y,ay,nay,0,n,na,0.3,M
abhinaya,a,ya,aya,1,a,na,0.5,F
abhinwav,v,av,wav,0,n,na,0.3,M
abhipsa,a,sa,psa,1,a,na,0.7,F
abhiraam,m,am,aam,0,n,na,0.3,M
abhiraj,j,aj,raj,0,n,na,0.3,M
abhiram,m,am,ram,0,n,na,0.3,M
abhirami,i,mi,ami,1,i,na,0.5,F
abhirup,p,up,rup,0,n,na,0.3,M
abhisek,k,ek,sek,0,n,na,0.3,M
abhisekh,h,kh,ekh,0,n,na,0.3,M
abhishak,k,ak,hak,0,n,na,0.3,M
abhishek,k,ek,hek,0,n,na,0.3,M
abhishekh,h,kh,ekh,0,n,na,0.3,M
abhishiek,k,ek,iek,0,n,na,0.3,M
abhishik,k,ik,hik,0,n,na,0.3,M
abhithi,i,hi,thi,1,i,na,0.7,F
abhyuday,y,ay,day,0,n,na,0.3,M
abi,i,bi,abi,1,i,na,2.0,F
abiagael,l,el,ael,0,n,na,0.3,F
abiageal,l,al,eal,0,n,na,0.3,F
abian,n,an,ian,0,n,na,0.3,M
abianna,a,na,nna,1,a,na,0.7,F
abibail,l,il,ail,0,n,na,0.3,F
abibat,t,at,bat,0,n,na,0.3,F
abibatu,u,tu,atu,1,u,na,0.5,F
abid,d,id,bid,0,n,na,0.5,M
abida,a,da,ida,1,a,na,0.7,F
abidah,h,ah,dah,0,n,na,0.3,F
abidan,n,an,dan,0,n,na,0.3,M
abideen,n,en,een,0,n,na,0.3,M
abidemi,i,mi,emi,1,i,na,0.5,M
abidul,l,ul,dul,0,n,na,0.3,M
abidur,r,ur,dur,0,n,na,0.3,M
abie,e,ie,bie,1,e,na,2.0,M
abiegail,l,il,ail,0,n,na,0.3,F
abiel,l,el,iel,0,n,na,0.5,M
abiela,a,la,ela,1,a,na,0.7,F
abiella,a,la,lla,1,a,na,0.7,F
abiezer,r,er,zer,0,n,na,0.3,M
abigael,l,el,ael,0,n,na,0.3,F
abigaelle,e,le,lle,1,e,na,0.5,F
abigahil,l,il,hil,0,n,na,0.2,F
abigai,i,ai,gai,1,i,na,0.7,F
abigaia,a,ia,aia,1,a,na,0.7,F
abigail,l,il,ail,0,n,na,0.3,F
abigaile,e,le,ile,1,e,na,0.5,F
abigailgrace,e,ce,ace,1,e,na,0.5,F
abigaille,e,le,lle,1,e,na,0.5,F
abigailmarie,e,ie,rie,1,e,na,0.5,F
abigailrose,e,se,ose,1,e,na,0.5,F
abigal,l,al,gal,0,n,na,0.3,F
abigale,e,le,ale,1,e,na,0.5,F
abigayil,l,il,yil,0,n,na,0.2,F
abigayl,l,yl,ayl,0,n,na,0.3,F
abigayle,e,le,yle,1,e,na,0.5,F
abigeal,l,al,eal,0,n,na,0.3,F
abigel,l,el,gel,0,n,na,0.3,F
abigial,l,al,ial,0,n,na,0.3,F
abiha,a,ha,iha,1,a,ha,0.7,F
abihail,l,il,ail,0,n,na,0.3,F
abihu,u,hu,ihu,1,u,na,0.7,M
abilash,h,sh,ash,0,n,na,0.3,M
abileigh,h,gh,igh,0,n,na,0.3,F
abilene,e,ne,ene,1,e,na,0.7,F
abilgail,l,il,ail,0,n,na,0.3,F
abilio,o,io,lio,1,o,na,0.7,M
abilyn,n,yn,lyn,0,n,na,0.3,F
abilynn,n,nn,ynn,0,n,na,0.3,F
abimael,l,el,ael,0,n,na,0.3,M
abimelec,c,ec,lec,0,n,na,0.2,M
abimelech,h,ch,ech,0,n,na,0.2,M
abin,n,in,bin,0,n,na,0.5,M
abina,a,na,ina,1,a,na,0.7,F
abinaash,h,sh,ash,0,n,na,0.3,M
abinadab,b,ab,dab,0,n,na,0.2,M
abinadi,i,di,adi,1,i,na,0.5,M
abinash,h,sh,ash,0,n,na,0.3,M
abinav,v,av,nav,0,n,na,0.3,M
abinaya,a,ya,aya,1,a,na,0.5,F
abinayan,n,an,yan,0,n,na,0.2,M
abinesh,h,sh,esh,0,n,na,0.3,M
abiola,a,la,ola,1,a,na,0.7,F
abiona,a,na,ona,1,a,na,0.7,F
abioye,e,ye,oye,1,e,na,1.0,M
abir,r,ir,bir,0,n,na,0.5,M
abira,a,ra,ira,1,a,na,0.7,F
abiram,m,am,ram,0,n,na,0.3,M
abirami,i,mi,ami,1,i,na,0.5,F
abiramy,y,my,amy,0,n,na,0.2,F
abisag,g,ag,sag,0,n,na,0.3,F
abisai,i,ai,sai,1,i,na,0.7,M
abisan,n,an,san,0,n,na,0.3,M
abish,h,sh,ish,0,n,na,0.5,F
abisha,a,ha,sha,1,a,ha,0.7,F
abishag,g,ag,hag,0,n,na,0.3,F
abishai,i,ai,hai,1,i,na,0.7,M
abishak,k,ak,hak,0,n,na,0.3,M
abishake,e,ke,ake,1,e,na,0.7,M
abishan,n,an,han,0,n,na,0.3,M
abishanth,h,th,nth,0,n,na,0.3,M
abishek,k,ek,hek,0,n,na,0.3,M
abisola,a,la,ola,1,a,na,0.5,F
abisoye,e,ye,oye,1,e,na,0.7,F
abital,l,al,tal,0,n,na,0.3,F
abitha,a,ha,tha,1,a,ha,0.7,F
abiud,d,ud,iud,0,n,na,0.5,M
abiya,a,ya,iya,1,a,na,0.7,F
abiyah,h,ah,yah,0,n,na,0.3,F
abizer,r,er,zer,0,n,na,0.3,M
abla,a,la,bla,1,a,na,1.0,F
able,e,le,ble,1,e,na,1.0,M
abnel,l,el,nel,0,n,na,0.5,M
abner,r,er,ner,0,n,na,0.5,M
abney,y,ey,ney,0,n,na,0.5,F
abobaker,r,er,ker,0,n,na,0.2,M
abolfazl,l,zl,azl,0,n,na,0.3,M
abomma,a,ma,mma,1,a,na,0.7,F
abony,y,ny,ony,0,n,na,0.3,F
abou,u,ou,bou,1,u,na,1.0,M
aboubacar,r,ar,car,0,n,na,0.2,M
aboubakar,r,ar,kar,0,n,na,0.2,M
abra,a,ra,bra,1,a,na,1.0,F
abraam,m,am,aam,0,n,na,0.5,M
abraar,r,ar,aar,0,n,na,0.5,M
abrah,h,ah,rah,0,n,na,0.5,F
abraham,m,am,ham,0,n,na,0.3,M
abrahan,n,an,han,0,n,na,0.3,M
abraheem,m,em,eem,0,n,na,0.3,M
abrahem,m,em,hem,0,n,na,0.3,M
abrahim,m,im,him,0,n,na,0.3,M
abrahm,m,hm,ahm,0,n,na,0.5,M
abram,m,am,ram,0,n,na,0.5,M
abramo,o,mo,amo,1,o,na,0.7,M
abran,n,an,ran,0,n,na,0.5,M
abranda,a,da,nda,1,a,na,0.7,F
abrar,r,ar,rar,0,n,na,0.5,F
abraxas,s,as,xas,0,n,na,0.3,M
abrea,a,ea,rea,1,a,na,1.0,F
abreana,a,na,ana,1,a,na,0.7,F
abreanna,a,na,nna,1,a,na,0.7,F
abree,e,ee,ree,1,e,na,2.0,F
abreia,a,ia,eia,1,a,na,1.0,F
abren,n,en,ren,0,n,na,0.5,M
abreona,a,na,ona,1,a,na,0.7,F
abreonna,a,na,nna,1,a,na,0.7,F
abrey,y,ey,rey,0,n,na,0.5,F
abreya,a,ya,eya,1,a,na,0.7,F
abrham,m,am,ham,0,n,na,0.5,M
abri,i,ri,bri,1,i,na,1.0,F
abria,a,ia,ria,1,a,na,1.0,F
abriah,h,ah,iah,0,n,na,0.5,F
abrial,l,al,ial,0,n,na,0.5,F
abriam,m,am,iam,0,n,na,0.5,M
abrian,n,an,ian,0,n,na,0.3,M
abriana,a,na,ana,1,a,na,0.7,F
abrianna,a,na,nna,1,a,na,0.7,F
abriannah,h,ah,nah,0,n,na,0.3,F
abrianne,e,ne,nne,1,e,na,1.0,F
abrie,e,ie,rie,1,e,na,2.0,F
abriel,l,el,iel,0,n,na,0.5,F
abriela,a,la,ela,1,a,na,0.7,F
abriele,e,le,ele,1,e,na,0.7,F
abriella,a,la,lla,1,a,na,0.7,F
abrielle,e,le,lle,1,e,na,0.7,F
abrien,n,en,ien,0,n,na,0.5,M
abrienne,e,ne,nne,1,e,na,1.0,F
abrigail,l,il,ail,0,n,na,0.3,F
abrihet,t,et,het,0,n,na,0.3,F
abril,l,il,ril,0,n,na,0.5,F
abrille,e,le,lle,1,e,na,0.7,F
abrin,n,in,rin,0,n,na,0.5,F
abrina,a,na,ina,1,a,na,0.7,F
abrion,n,on,ion,0,n,na,0.5,M
abriona,a,na,ona,1,a,na,0.7,F
abrionna,a,na,nna,1,a,na,0.7,F
abrish,h,sh,ish,0,n,na,0.5,F
abriya,a,ya,iya,1,a,na,0.7,F
abriyah,h,ah,yah,0,n,na,0.3,F
abriyana,a,na,ana,1,a,na,0.5,F
abrom,m,om,rom,0,n,na,0.5,M
abron,n,on,ron,0,n,na,0.5,M
abrum,m,um,rum,0,n,na,0.5,M
abry,y,ry,bry,0,n,na,0.5,F
abryana,a,na,ana,1,a,na,0.7,F
abryanna,a,na,nna,1,a,na,0.7,F
abryella,a,la,lla,1,a,na,0.7,F
abryelle,e,le,lle,1,e,na,0.7,F
abryl,l,yl,ryl,0,n,na,0.5,F
absalat,t,at,lat,0,n,na,0.3,F
absalom,m,om,lom,0,n,na,0.3,M
absalon,n,on,lon,0,n,na,0.3,M
absar,r,ar,sar,0,n,na,0.5,M
abshir,r,ir,hir,0,n,na,0.5,M
absidy,y,dy,idy,0,n,na,0.3,F
absolon,n,on,lon,0,n,na,0.3,M
abtin,n,in,tin,0,n,na,0.5,M
abu,u,bu,abu,1,u,na,2.0,M
abubacar,r,ar,car,0,n,na,0.2,M
abubacarr,r,rr,arr,0,n,na,0.2,M
abubakar,r,ar,kar,0,n,na,0.2,M
abubakarr,r,rr,arr,0,n,na,0.2,M
abubakary,y,ry,ary,0,n,na,0.2,M
abubaker,r,er,ker,0,n,na,0.2,M
abubakkar,r,ar,kar,0,n,na,0.2,M
abubakr,r,kr,akr,0,n,na,0.3,M
abuhurairah,h,ah,rah,0,n,na,0.2,M
abuk,k,uk,buk,0,n,na,0.5,F
abukar,r,ar,kar,0,n,na,0.3,M
abul,l,ul,bul,0,n,na,0.5,M
abundio,o,io,dio,1,o,na,0.7,M
abuzar,r,ar,zar,0,n,na,0.3,M
aby,y,by,aby,0,n,na,1.0,F
abyade,e,de,ade,1,e,na,1.0,F
abyan,n,an,yan,0,n,na,0.5,M
abygael,l,el,ael,0,n,na,0.3,F
abygail,l,il,ail,0,n,na,0.3,F
abygaile,e,le,ile,1,e,na,0.5,F
abygale,e,le,ale,1,e,na,0.5,F
abygayle,e,le,yle,1,e,na,0.5,F
abyssinia,a,ia,nia,1,a,na,0.5,F
ac,c,ac,ac,0,n,na,1.0,M
aca,a,ca,aca,1,a,na,2.0,M
acacia,a,ia,cia,1,a,na,0.7,F
acacius,s,us,ius,0,n,na,0.3,M
acadia,a,ia,dia,1,a,na,0.7,F
acamas,s,as,mas,0,n,na,0.3,M
acantha,a,ha,tha,1,a,ha,0.7,F
acari,i,ri,ari,1,i,na,0.7,M
acasia,a,ia,sia,1,a,na,0.7,F
accacia,a,ia,cia,1,a,na,0.7,F
accalia,a,ia,lia,1,a,na,0.7,F
access,s,ss,ess,0,n,na,0.5,M
accie,e,ie,cie,1,e,na,2.0,M
accursio,o,io,sio,1,o,na,0.7,M
ace,e,ce,ace,1,e,na,2.0,M
acea,a,ea,cea,1,a,na,1.0,M
acein,n,in,ein,0,n,na,0.5,M
acel,l,el,cel,0,n,na,0.5,M
acelin,n,in,lin,0,n,na,0.3,M
acelino,o,no,ino,1,o,na,0.5,M
acelya,a,ya,lya,1,a,na,0.7,F
acelyn,n,yn,lyn,0,n,na,0.3,F
acelynn,n,nn,ynn,0,n,na,0.3,F
acen,n,en,cen,0,n,na,0.5,M
acencion,n,on,ion,0,n,na,0.3,M
aceon,n,on,eon,0,n,na,0.5,M
acer,r,er,cer,0,n,na,0.5,M
aceson,n,on,son,0,n,na,0.3,M
acesyn,n,yn,syn,0,n,na,0.3,M
aceton,n,on,ton,0,n,na,0.3,M
acey,y,ey,cey,0,n,na,0.5,M
aceyn,n,yn,eyn,0,n,na,0.5,M
achaab,b,ab,aab,0,n,na,0.5,M
achab,b,ab,hab,0,n,na,0.5,M
achai,i,ai,hai,1,i,na,1.0,M
achaia,a,ia,aia,1,a,na,1.0,F
achaicus,s,us,cus,0,n,na,0.3,M
achaikos,s,os,kos,0,n,na,0.3,M
achan,n,an,han,0,n,na,0.5,M
achante,e,te,nte,1,e,na,1.0,F
achanti,i,ti,nti,1,i,na,0.7,F
achard,d,rd,ard,0,n,na,0.5,M
achary,y,ry,ary,0,n,na,0.3,M
achazia,a,ia,zia,1,a,na,0.7,F
achel,l,el,hel,0,n,na,0.5,F
acheron,n,on,ron,0,n,na,0.3,M
achieng,g,ng,eng,0,n,na,0.5,F
achille,e,le,lle,1,e,na,0.7,M
achilles,s,es,les,0,n,na,0.5,M
achilleus,s,us,eus,0,n,na,0.3,M
achillies,s,es,ies,0,n,na,0.3,M
achim,m,im,him,0,n,na,0.5,M
achin,n,in,hin,0,n,na,0.5,M
achinoam,m,am,oam,0,n,na,0.3,F
achintya,a,ya,tya,1,a,na,0.7,M
achol,l,ol,hol,0,n,na,0.5,F
achraf,f,af,raf,0,n,na,0.5,M
achsa,a,sa,hsa,1,a,na,1.0,F
achsah,h,ah,sah,0,n,na,0.5,F
achyut,t,ut,yut,0,n,na,0.5,M
achyuth,h,th,uth,0,n,na,0.5,M
acia,a,ia,cia,1,a,na,1.0,F
aciano,o,no,ano,1,o,na,0.7,M
acie,e,ie,cie,1,e,na,2.0,M
aciel,l,el,iel,0,n,na,0.5,M
acil,l,il,cil,0,n,na,0.5,M
acire,e,re,ire,1,e,na,1.0,F
acke,e,ke,cke,1,e,na,2.0,M
ackeem,m,em,eem,0,n,na,0.5,M
ackley,y,ey,ley,0,n,na,0.5,M
aco,o,co,aco,1,o,na,2.0,M
acob,b,ob,cob,0,n,na,0.5,M
acquanetta,a,ta,tta,1,a,na,0.5,F
acquanette,e,te,tte,1,e,na,0.7,F
acsa,a,sa,csa,1,a,na,1.0,F
acura,a,ra,ura,1,a,na,0.7,F
acxel,l,el,xel,0,n,na,0.5,M
acy,y,cy,acy,0,n,na,1.0,M
ad,d,ad,ad,0,n,na,1.0,M
ada,a,da,ada,1,a,na,2.0,F
adaam,m,am,aam,0,n,na,0.5,M
adabel,l,el,bel,0,n,na,0.3,F
adabella,a,la,lla,1,a,na,0.5,F
adabelle,e,le,lle,1,e,na,0.5,F
adabpreet,t,et,eet,0,n,na,0.3,M
adacia,a,ia,cia,1,a,na,0.7,F
adad,d,ad,dad,0,n,na,0.5,M
adae,e,ae,dae,1,e,na,2.0,M
adael,l,el,ael,0,n,na,0.5,M
adaelyn,n,yn,lyn,0,n,na,0.3,F
adaeze,e,ze,eze,1,e,na,1.0,F
adagio,o,io,gio,1,o,na,0.7,M
adah,h,ah,dah,0,n,na,0.5,F
adahir,r,ir,hir,0,n,na,0.3,M
adahli,i,li,hli,1,i,na,0.7,F
adahlia,a,ia,lia,1,a,na,0.7,F
adahy,y,hy,ahy,0,n,na,0.3,M
adai,i,ai,dai,1,i,na,1.0,F
adaia,a,ia,aia,1,a,na,1.0,F
adaiah,h,ah,iah,0,n,na,0.5,F
adaija,a,ja,ija,1,a,na,0.7,F
adaijah,h,ah,jah,0,n,na,0.3,F
adailyn,n,yn,lyn,0,n,na,0.3,F
adain,n,in,ain,0,n,na,0.5,M
adair,r,ir,air,0,n,na,0.5,M
adaira,a,ra,ira,1,a,na,0.7,F
adaire,e,re,ire,1,e,na,1.0,F
adairis,s,is,ris,0,n,na,0.3,F
adaisha,a,ha,sha,1,a,ha,0.7,F
adaisia,a,ia,sia,1,a,na,0.7,F
adaja,a,ja,aja,1,a,na,0.7,F
adajah,h,ah,jah,0,n,na,0.3,F
adaku,u,ku,aku,1,u,na,0.7,F
adal,l,al,dal,0,n,na,0.5,M
adala,a,la,ala,1,a,na,0.7,F
adalade,e,de,ade,1,e,na,0.7,F
adalae,e,ae,lae,1,e,na,1.0,F
adalai,i,ai,lai,1,i,na,0.7,F
adalaide,e,de,ide,1,e,na,0.7,F
adalat,t,at,lat,0,n,na,0.3,M
adalay,y,ay,lay,0,n,na,0.3,F
adalaya,a,ya,aya,1,a,na,0.5,F
adalayde,e,de,yde,1,e,na,0.7,F
adalberht,t,ht,rht,0,n,na,0.3,M
adalbern,n,rn,ern,0,n,na,0.3,M
adalbert,t,rt,ert,0,n,na,0.3,M
