name,1-gram,2-gram,3-gram,last_letter_vowel,vowel,sonorants,ratio_of_syllable,gender
charak,k,ak,rak,0,n,na,0.0,M
charan,n,an,ran,0,n,na,0.0,M
charanjit,t,it,jit,0,n,na,0.0,M
charudutta,a,ta,tta,1,a,na,0.2,M
charusheel,l,el,eel,0,n,na,0.0,M
charuvrat,t,at,rat,0,n,na,0.0,M
chatresh,h,sh,esh,0,n,na,0.0,M
chatur,r,ur,tur,0,n,na,0.0,M
chatura,a,ra,ura,1,a,na,0.3,M
chaturaanan,n,an,nan,0,n,na,0.0,M
chaturbhuj,j,uj,huj,0,n,na,0.0,M
chetak,k,ak,tak,0,n,na,0.0,M
chetan,n,an,tan,0,n,na,0.0,M
chetanaanand,d,nd,and,0,n,na,0.0,M
chhaayank,k,nk,ank,0,n,na,0.0,M
chhandak,k,ak,dak,0,n,na,0.0,M
chidaakaash,h,sh,ash,0,n,na,0.0,M
chidaatma,a,ma,tma,1,a,na,0.3,M
chidambar,r,ar,bar,0,n,na,0.0,M
chidananda,a,da,nda,1,a,na,0.2,M
chidhatma,a,ma,tma,1,a,na,0.3,M
chiman,n,an,man,0,n,na,0.0,M
chinar,r,ar,nar,0,n,na,0.0,M
chinmay,y,ay,may,0,n,na,0.0,M
chinmayananda,a,da,nda,1,a,na,0.2,M
chinmayu,u,yu,ayu,1,u,na,0.3,M
chintak,k,ak,tak,0,n,na,0.0,M
chintan,n,an,tan,0,n,na,0.0,M
chintav,v,av,tav,0,n,na,0.0,M
chintu,u,tu,ntu,1,u,na,0.5,M
chirag,g,ag,rag,0,n,na,0.0,M
chiranjeev,v,ev,eev,0,n,na,0.0,M
chirantan,n,an,tan,0,n,na,0.0,M
chitesh,h,sh,esh,0,n,na,0.0,M
chitragupt,t,pt,upt,0,n,na,0.0,M
chitrabhanu,u,nu,anu,1,u,na,0.2,M
chitraketu,u,tu,etu,1,u,na,0.2,M
chitraksh,h,sh,ksh,0,n,na,0.0,M
chitral,l,al,ral,0,n,na,0.0,M
chitrarath,h,th,ath,0,n,na,0.0,M
chitrasen,n,en,sen,0,n,na,0.0,M
chitrabaahu,u,hu,ahu,1,u,na,0.2,M
chittaprasad,d,ad,sad,0,n,na,0.0,M
chittaranjan,n,an,jan,0,n,na,0.0,M
chittaswarup,p,up,rup,0,n,na,0.0,M
chittesh,h,sh,esh,0,n,na,0.0,M
cholan,n,an,lan,0,n,na,0.0,M
chudamani,i,ni,ani,1,i,na,0.2,M
chulbul,l,ul,bul,0,n,na,0.0,M
chunmay,y,ay,may,0,n,na,0.0,M
chyavan,n,an,van,0,n,na,0.0,M
daamodar,r,ar,dar,0,n,na,0.0,M
daaruk,k,uk,ruk,0,n,na,0.0,M
daarun,n,un,run,0,n,na,0.0,M
dahana,a,na,ana,1,a,na,0.3,M
daitya,a,ya,tya,1,a,na,0.5,M
daiwik,k,ik,wik,0,n,na,0.0,M
daksh,h,sh,ksh,0,n,na,0.0,M
dakshesh,h,sh,esh,0,n,na,0.0,M
dakshi,i,hi,shi,1,i,na,0.5,M
dakshinayan,n,an,yan,0,n,na,0.0,M
dalpati,i,ti,ati,1,i,na,0.3,M
daman,n,an,man,0,n,na,0.0,M
damodar,r,ar,dar,0,n,na,0.0,M
dandak,k,ak,dak,0,n,na,0.0,M
dandapaani,i,ni,ani,1,i,na,0.2,M
danta,a,ta,nta,1,a,na,0.5,M
danvir,r,ir,vir,0,n,na,0.0,M
darpad,d,ad,pad,0,n,na,0.0,M
darpak,k,ak,pak,0,n,na,0.0,M
darpan,n,an,pan,0,n,na,0.0,M
darsh,h,sh,rsh,0,n,na,0.0,M
darshak,k,ak,hak,0,n,na,0.0,M
darshan,n,an,han,0,n,na,0.0,M
darshit,t,it,hit,0,n,na,0.0,M
daruka,a,ka,uka,1,a,na,0.3,M
dasharath,h,th,ath,0,n,na,0.0,M
dasharathi,i,hi,thi,1,i,na,0.2,M
datta,a,ta,tta,1,a,na,0.5,M
dattatreya,a,ya,eya,1,a,na,0.2,M
dattey,y,ey,tey,0,n,na,0.0,M
daya,a,ya,aya,1,a,na,0.5,M
dayaal,l,al,aal,0,n,na,0.0,M
dayakar,r,ar,kar,0,n,na,0.0,M
dayamay,y,ay,may,0,n,na,0.0,M
dayanand,d,nd,and,0,n,na,0.0,M
dayanidhi,i,hi,dhi,1,i,na,0.2,M
dayaram,m,am,ram,0,n,na,0.0,M
dayasagar,r,ar,gar,0,n,na,0.0,M
dayashankar,r,ar,kar,0,n,na,0.0,M
dayaswarup,p,up,rup,0,n,na,0.0,M
debashish,h,sh,ish,0,n,na,0.0,M
debjit,t,it,jit,0,n,na,0.0,M
deenabandhu,u,hu,dhu,1,u,na,0.2,M
deenadayaal,l,al,aal,0,n,na,0.0,M
deenanath,h,th,ath,0,n,na,0.0,M
deenbandhu,u,hu,dhu,1,u,na,0.3,M
deep,p,ep,eep,0,n,na,0.0,M
deepak,k,ak,pak,0,n,na,0.0,M
deepan,n,an,pan,0,n,na,0.0,M
deepankar,r,ar,kar,0,n,na,0.0,M
deependra,a,ra,dra,1,a,na,0.3,M
deependu,u,du,ndu,1,u,na,0.3,M
deepesh,h,sh,esh,0,n,na,0.0,M
deepit,t,it,pit,0,n,na,0.0,M
deeptanshu,u,hu,shu,1,u,na,0.3,M
deeptendu,u,du,ndu,1,u,na,0.3,M
deeptiman,n,an,man,0,n,na,0.0,M
deeptimoy,y,oy,moy,0,n,na,0.0,M
dehabhuj,j,uj,huj,0,n,na,0.0,M
deo,o,eo,Deo,1,o,na,1.0,M
dev,v,ev,Dev,0,n,na,0.0,M
devaapi,i,pi,api,1,i,na,0.3,M
devabrata,a,ta,ata,1,a,na,0.2,M
devadas,s,as,das,0,n,na,0.0,M
devadatt,t,tt,att,0,n,na,0.0,M
devadeva,a,va,eva,1,a,na,0.2,M
devagya,a,ya,gya,1,a,na,0.3,M
devaj,j,aj,vaj,0,n,na,0.0,M
devajyoti,i,ti,oti,1,i,na,0.2,M
devajuta,a,ta,uta,1,a,na,0.2,M
devak,k,ak,vak,0,n,na,0.0,M
devakeenandan,n,an,dan,0,n,na,0.0,M
devakumar,r,ar,mar,0,n,na,0.0,M
deval,l,al,val,0,n,na,0.0,M
devanand,d,nd,and,0,n,na,0.0,M
devang,g,ng,ang,0,n,na,0.0,M
devank,k,nk,ank,0,n,na,0.0,M
devansh,h,sh,nsh,0,n,na,0.0,M
devarshi,i,hi,shi,1,i,na,0.3,M
devashish,h,sh,ish,0,n,na,0.0,M
devbrata,a,ta,ata,1,a,na,0.3,M
devdarsh,h,sh,rsh,0,n,na,0.0,M
devdas,s,as,das,0,n,na,0.0,M
devdatta,a,ta,tta,1,a,na,0.3,M
deveedaas,s,as,aas,0,n,na,0.0,M
devendra,a,ra,dra,1,a,na,0.3,M
devendranath,h,th,ath,0,n,na,0.0,M
devesh,h,sh,esh,0,n,na,0.0,M
deveshwar,r,ar,war,0,n,na,0.0,M
devguru,u,ru,uru,1,u,na,0.3,M
devidas,s,as,das,0,n,na,0.0,M
devi,i,vi,evi,1,i,na,0.5,M
devilaal,l,al,aal,0,n,na,0.0,M
deviprasad,d,ad,sad,0,n,na,0.0,M
devkinandan,n,an,dan,0,n,na,0.0,M
devkumar,r,ar,mar,0,n,na,0.0,M
devnarayan,n,an,yan,0,n,na,0.0,M
devnath,h,th,ath,0,n,na,0.0,M
devpad,d,ad,pad,0,n,na,0.0,M
devraaj=,=,j=,aj=,0,n,na,0.0,M
devrat,t,at,rat,0,n,na,0.0,M
devsena,a,na,ena,1,a,na,0.3,M
devvrata,a,ta,ata,1,a,na,0.3,M
dewansh,h,sh,nsh,0,n,na,0.0,M
dh,h,Dh,Dh,0,n,na,0.0,M
dhairya,a,ya,rya,1,a,na,0.5,M
dhananad,d,ad,nad,0,n,na,0.0,M
dhananjay,y,ay,jay,0,n,na,0.0,M
dhanapati,i,ti,ati,1,i,na,0.2,M
dhanesh,h,sh,esh,0,n,na,0.0,M
dhanraj,j,aj,raj,0,n,na,0.0,M
dhansukh,h,kh,ukh,0,n,na,0.0,M
dhanush,h,sh,ush,0,n,na,0.0,M
dhanvant,t,nt,ant,0,n,na,0.0,M
dhanvantari,i,ri,ari,1,i,na,0.2,M
dhanvin,n,in,vin,0,n,na,0.0,M
dhanvine,e,ne,ine,1,e,na,0.5,M
dhanya,a,ya,nya,1,a,na,0.5,M
dharamnishth,h,th,hth,0,n,na,0.0,M
dharanidhar,r,ar,har,0,n,na,0.0,M
dharitree,e,ee,ree,1,e,na,0.5,M
dharma,a,ma,rma,1,a,na,0.5,M
dharmadaas,s,as,aas,0,n,na,0.0,M
dharmadev,v,ev,dev,0,n,na,0.0,M
dharmakeerti,i,ti,rti,1,i,na,0.2,M
dharmaketu,u,tu,etu,1,u,na,0.2,M
dharmanand,d,nd,and,0,n,na,0.0,M
dharmaraaj,j,aj,aaj,0,n,na,0.0,M
dharmaveer,r,er,eer,0,n,na,0.0,M
dharmendra,a,ra,dra,1,a,na,0.3,M
dharmendu,u,du,ndu,1,u,na,0.3,M
dharmesh,h,sh,esh,0,n,na,0.0,M
dharmik,k,ik,mik,0,n,na,0.0,M
dharmamitra,a,ra,tra,1,a,na,0.2,M
dharmpal,l,al,pal,0,n,na,0.0,M
dharuna,a,na,una,1,a,na,0.3,M
dhatri,i,ri,tri,1,i,na,0.5,M
dhaval,l,al,val,0,n,na,0.0,M
dheeman,n,an,man,0,n,na,0.0,M
dheemant,t,nt,ant,0,n,na,0.0,M
dheer,r,er,eer,0,n,na,0.0,M
dheeraj,j,aj,raj,0,n,na,0.0,M
dheerandra,a,ra,dra,1,a,na,0.3,M
dhilan,n,an,lan,0,n,na,0.0,M
dhimant,t,nt,ant,0,n,na,0.0,M
dhiraj,j,aj,raj,0,n,na,0.0,M
dhiren,n,en,ren,0,n,na,0.0,M
dhirendra,a,ra,dra,1,a,na,0.3,M
dhritiman,n,an,man,0,n,na,0.0,M
dhrupad,d,ad,pad,0,n,na,0.0,M
dhruv,v,uv,ruv,0,n,na,0.0,M
dhuha,a,ha,uha,1,a,ha,0.5,M
dhyanesh,h,sh,esh,0,n,na,0.0,M
dhyaneshwar,r,ar,war,0,n,na,0.0,M
digant,t,nt,ant,0,n,na,0.0,M
digambar,r,ar,bar,0,n,na,0.0,M
digvastra,a,ra,tra,1,a,na,0.3,M
digvijay,y,ay,jay,0,n,na,0.0,M
dikshan,n,an,han,0,n,na,0.0,M
dilawar,r,ar,war,0,n,na,0.0,M
dilber,r,er,ber,0,n,na,0.0,M
dileep,p,ep,eep,0,n,na,0.0,M
dilip,p,ip,lip,0,n,na,0.0,M
dinakar,r,ar,kar,0,n,na,0.0,M
dinanath,h,th,ath,0,n,na,0.0,M
dinar,r,ar,nar,0,n,na,0.0,M
dindayal,l,al,yal,0,n,na,0.0,M
dinendra,a,ra,dra,1,a,na,0.3,M
dinesh,h,sh,esh,0,n,na,0.0,M
dinpal,l,al,pal,0,n,na,0.0,M
dipal,l,al,pal,0,n,na,0.0,M
dipankar,r,ar,kar,0,n,na,0.0,M
dipen,n,en,pen,0,n,na,0.0,M
dipendu,u,du,ndu,1,u,na,0.3,M
dipesh,h,sh,esh,0,n,na,0.0,M
diptanshu,u,hu,shu,1,u,na,0.3,M
divaakar,r,ar,kar,0,n,na,0.0,M
divit,t,it,vit,0,n,na,0.0,M
divyansh,h,sh,nsh,0,n,na,0.0,M
divyanshu,u,hu,shu,1,u,na,0.3,M
divyendu,u,du,ndu,1,u,na,0.3,M
divyesh,h,sh,esh,0,n,na,0.0,M
dron,n,on,ron,0,n,na,0.0,M
drupad,d,ad,pad,0,n,na,0.0,M
dulal,l,al,lal,0,n,na,0.0,M
duranjaya,a,ya,aya,1,a,na,0.2,M
durga,a,ga,rga,1,a,na,0.5,M
durgadas,s,as,das,0,n,na,0.0,M
durgadutt,t,tt,utt,0,n,na,0.0,M
durgesh,h,sh,esh,0,n,na,0.0,M
durijesh,h,sh,esh,0,n,na,0.0,M
durja,a,ja,rja,1,a,na,0.5,M
durjaya,a,ya,aya,1,a,na,0.3,M
durmada,a,da,ada,1,a,na,0.3,M
durvish,h,sh,ish,0,n,na,0.0,M
dushyant,t,nt,ant,0,n,na,0.0,M
dvimidha,a,ha,dha,1,a,ha,0.3,M
dwaraka,a,ka,aka,1,a,na,0.3,M
dwarakadas,s,as,das,0,n,na,0.0,M
dwarakanath,h,th,ath,0,n,na,0.0,M
dwaipayan,n,an,yan,0,n,na,0.0,M
dwijaraj,j,aj,raj,0,n,na,0.0,M
dwijendra,a,ra,dra,1,a,na,0.3,M
dwijesh,h,sh,esh,0,n,na,0.0,M
dyumna,a,na,mna,1,a,na,0.5,M
dyumani,i,ni,ani,1,i,na,0.3,M
eashan,n,an,han,0,n,na,0.5,M
edi,i,di,Edi,1,i,na,2.0,M
ednit,t,it,nit,0,n,na,0.5,M
eeshwar,r,ar,war,0,n,na,0.5,M
eha,a,ha,Eha,1,a,ha,2.0,M
ehimay,y,ay,may,0,n,na,0.3,M
eka,a,ka,Eka,1,a,na,2.0,M
ekaaksh,h,sh,ksh,0,n,na,0.5,M
ekaakshara,a,ra,ara,1,a,na,0.5,M
ekaant,t,nt,ant,0,n,na,0.5,M
ekaatmaa,a,aa,maa,1,a,na,0.7,M
ekachakra,a,ra,kra,1,a,na,0.5,M
ekadant,t,nt,ant,0,n,na,0.3,M
ekagrah,h,ah,rah,0,n,na,0.3,M
ekaksha,a,ha,sha,1,a,ha,0.7,M
ekalavya,a,ya,vya,1,a,na,0.5,M
ekaling,g,ng,ing,0,n,na,0.3,M
ekambar,r,ar,bar,0,n,na,0.3,M
ekana,a,na,ana,1,a,na,0.7,M
ekanath,h,th,ath,0,n,na,0.3,M
ekanga,a,ga,nga,1,a,na,0.7,M
ekani,i,ni,ani,1,i,na,0.7,M
ekansh,h,sh,nsh,0,n,na,0.5,M
ekapad,d,ad,pad,0,n,na,0.3,M
ekaraj,j,aj,raj,0,n,na,0.3,M
ekavir,r,ir,vir,0,n,na,0.3,M
ekavira,a,ra,ira,1,a,na,0.5,M
ekayavan,n,an,van,0,n,na,0.2,M
ekbal,l,al,bal,0,n,na,0.5,M
eklavya,a,ya,vya,1,a,na,0.7,M
eknath,h,th,ath,0,n,na,0.5,M
ekodar,r,ar,dar,0,n,na,0.3,M
ekram,m,am,ram,0,n,na,0.5,M
esh,h,sh,Esh,0,n,na,1.0,M
eshaan,n,an,aan,0,n,na,0.5,M
eshwar,r,ar,war,0,n,na,0.5,M
eshwardutt,t,tt,utt,0,n,na,0.3,M
etash,h,sh,ash,0,n,na,0.5,M
ettan,n,an,tan,0,n,na,0.5,M
evyavan,n,an,van,0,n,na,0.3,M
falgun,n,un,gun,0,n,na,0.0,M
falak,k,ak,lak,0,n,na,0.0,M
fani,i,ni,ani,1,i,na,0.5,M
fanibhusan,n,an,san,0,n,na,0.0,M
faninath,h,th,ath,0,n,na,0.0,M
fanindra,a,ra,dra,1,a,na,0.3,M
fanindranath,h,th,ath,0,n,na,0.0,M
fanishwar,r,ar,war,0,n,na,0.0,M
fhulendu,u,du,ndu,1,u,na,0.3,M
gadhadhar,r,ar,har,0,n,na,0.0,M
gadin,n,in,din,0,n,na,0.0,M
gagan,n,an,gan,0,n,na,0.0,M
gagandeep,p,ep,eep,0,n,na,0.0,M
gaganvihari,i,ri,ari,1,i,na,0.2,M
gagnesh,h,sh,esh,0,n,na,0.0,M
gajaadhar,r,ar,har,0,n,na,0.0,M
gajbaahu,u,hu,ahu,1,u,na,0.3,M
gajdant,t,nt,ant,0,n,na,0.0,M
gajanan,n,an,nan,0,n,na,0.0,M
gajanand,d,nd,and,0,n,na,0.0,M
gajendra,a,ra,dra,1,a,na,0.3,M
gajendranath,h,th,ath,0,n,na,0.0,M
gajkaran,n,an,ran,0,n,na,0.0,M
gajpati,i,ti,ati,1,i,na,0.3,M
gajrup,p,up,rup,0,n,na,0.0,M
gajvadan,n,an,dan,0,n,na,0.0,M
gambheer,r,er,eer,0,n,na,0.0,M
ganak,k,ak,nak,0,n,na,0.0,M
ganapati,i,ti,ati,1,i,na,0.2,M
ganaraj,j,aj,raj,0,n,na,0.0,M
gandhaa,a,aa,haa,1,a,na,0.5,M
gandharv,v,rv,arv,0,n,na,0.0,M
gandhi,i,hi,dhi,1,i,na,0.5,M
gandhik,k,ik,hik,0,n,na,0.0,M
gandiva,a,va,iva,1,a,na,0.3,M
ganesh,h,sh,esh,0,n,na,0.0,M
gangadatt,t,tt,att,0,n,na,0.0,M
gangadhar,r,ar,har,0,n,na,0.0,M
gangadutt,t,tt,utt,0,n,na,0.0,M
gangesh,h,sh,esh,0,n,na,0.0,M
gangesha,a,ha,sha,1,a,ha,0.3,M
gangeya,a,ya,eya,1,a,na,0.3,M
gangol,l,ol,gol,0,n,na,0.0,M
gannaath,h,th,ath,0,n,na,0.0,M
gannon,n,on,non,0,n,na,0.0,M
garg,g,rg,arg,0,n,na,0.0,M
garjan,n,an,jan,0,n,na,0.0,M
garud,d,ud,rud,0,n,na,0.0,M
gatik,k,ik,tik,0,n,na,0.0,M
gaurang,g,ng,ang,0,n,na,0.0,M
gaurav,v,av,rav,0,n,na,0.0,M
gauresh,h,sh,esh,0,n,na,0.0,M
gaurikant,t,nt,ant,0,n,na,0.0,M
gaurinandan,n,an,dan,0,n,na,0.0,M
gaurinath,h,th,ath,0,n,na,0.0,M
gaurish,h,sh,ish,0,n,na,0.0,M
gaurishankar,r,ar,kar,0,n,na,0.0,M
gaurisuta,a,ta,uta,1,a,na,0.2,M
gautam,m,am,tam,0,n,na,0.0,M
gaveshan,n,an,han,0,n,na,0.0,M
gayan,n,an,yan,0,n,na,0.0,M
geet,t,et,eet,0,n,na,0.0,M
ghanaanand,d,nd,and,0,n,na,0.0,M
ghanendra,a,ra,dra,1,a,na,0.3,M
ghanshyam,m,am,yam,0,n,na,0.0,M
girdhari,i,ri,ari,1,i,na,0.3,M
giri,i,ri,iri,1,i,na,0.5,M
giridhar,r,ar,har,0,n,na,0.0,M
girijanandan,n,an,dan,0,n,na,0.0,M
girik,k,ik,rik,0,n,na,0.0,M
girilal,l,al,lal,0,n,na,0.0,M
girindra,a,ra,dra,1,a,na,0.3,M
giriraj,j,aj,raj,0,n,na,0.0,M
girish,h,sh,ish,0,n,na,0.0,M
girivar,r,ar,var,0,n,na,0.0,M
girvaan,n,an,aan,0,n,na,0.0,M
gitashri,i,ri,hri,1,i,na,0.3,M
gobhil,l,il,hil,0,n,na,0.0,M
gogula,a,la,ula,1,a,na,0.3,M
gokul,l,ul,kul,0,n,na,0.0,M
gopal,l,al,pal,0,n,na,0.0,M
gopan,n,an,pan,0,n,na,0.0,M
gopesh,h,sh,esh,0,n,na,0.0,M
gopi,i,pi,opi,1,i,na,0.5,M
gopichand,d,nd,and,0,n,na,0.0,M
gorakh,h,kh,akh,0,n,na,0.0,M
gorakhnath,h,th,ath,0,n,na,0.0,M
goral,l,al,ral,0,n,na,0.0,M
goswamee,e,ee,mee,1,e,na,0.5,M
govardhan,n,an,han,0,n,na,0.0,M
govind,d,nd,ind,0,n,na,0.0,M
govinda,a,da,nda,1,a,na,0.3,M
grishm,m,hm,shm,0,n,na,0.0,M
gudakesha,a,ha,sha,1,a,ha,0.2,M
gul,l,ul,Gul,0,n,na,0.0,M
gulab,b,ab,lab,0,n,na,0.0,M
gulal,l,al,lal,0,n,na,0.0,M
gulshan,n,an,han,0,n,na,0.0,M
gulzar,r,ar,zar,0,n,na,0.0,M
gulzarilal,l,al,lal,0,n,na,0.0,M
guna,a,na,una,1,a,na,0.5,M
gunaakar,r,ar,kar,0,n,na,0.0,M
gunagya,a,ya,gya,1,a,na,0.3,M
gunaja,a,ja,aja,1,a,na,0.3,M
gunamay,y,ay,may,0,n,na,0.0,M
gunaratna,a,na,tna,1,a,na,0.2,M
gunin,n,in,nin,0,n,na,0.0,M
gunina,a,na,ina,1,a,na,0.3,M
gunjan,n,an,jan,0,n,na,0.0,M
gunvant,t,nt,ant,0,n,na,0.0,M
gurbachan,n,an,han,0,n,na,0.0,M
gurcharan,n,an,ran,0,n,na,0.0,M
gurdayal,l,al,yal,0,n,na,0.0,M
gurdeep,p,ep,eep,0,n,na,0.0,M
gurjas,s,as,jas,0,n,na,0.0,M
gurman,n,an,man,0,n,na,0.0,M
gurmeet,t,et,eet,0,n,na,0.0,M
gurmukh,h,kh,ukh,0,n,na,0.0,M
gurpreet,t,et,eet,0,n,na,0.0,M
gursharan,n,an,ran,0,n,na,0.0,M
guru,u,ru,uru,1,u,na,0.5,M
gurubachan,n,an,han,0,n,na,0.0,M
gurucharan,n,an,ran,0,n,na,0.0,M
gurudas,s,as,das,0,n,na,0.0,M
gurudatt,t,tt,att,0,n,na,0.0,M
gurudutt,t,tt,utt,0,n,na,0.0,M
gurusharan,n,an,ran,0,n,na,0.0,M
guruttam,m,am,tam,0,n,na,0.0,M
gyan,n,an,yan,0,n,na,0.0,M
gyandev,v,ev,dev,0,n,na,0.0,M
gyaneshwar,r,ar,war,0,n,na,0.0,M
haadiya,a,ya,iya,1,a,na,0.3,M
hakesh,h,sh,esh,0,n,na,0.0,M
hana,a,na,ana,1,a,na,0.5,M
hanan,n,an,nan,0,n,na,0.0,M
hans,s,ns,ans,0,n,na,0.0,M
hanshal,l,al,hal,0,n,na,0.0,M
hansin,n,in,sin,0,n,na,0.0,M
hansraj,j,aj,raj,0,n,na,0.0,M
hanuman,n,an,man,0,n,na,0.0,M
hanumant,t,nt,ant,0,n,na,0.0,M
har,r,ar,Har,0,n,na,0.0,M
hara,a,ra,ara,1,a,na,0.5,M
hardik,k,ik,dik,0,n,na,0.0,M
hareendra,a,ra,dra,1,a,na,0.3,M
harekrishna,a,na,hna,1,a,na,0.2,M
haresh,h,sh,esh,0,n,na,0.0,M
hari,i,ri,ari,1,i,na,0.5,M
hariaksa,a,sa,ksa,1,a,na,0.3,M
haricharan,n,an,ran,0,n,na,0.0,M
haridas,s,as,das,0,n,na,0.0,M
harigopal,l,al,pal,0,n,na,0.0,M
harihar,r,ar,har,0,n,na,0.0,M
harij,j,ij,rij,0,n,na,0.0,M
harikrishna,a,na,hna,1,a,na,0.2,M
harilal,l,al,lal,0,n,na,0.0,M
harinarayan,n,an,yan,0,n,na,0.0,M
harindra,a,ra,dra,1,a,na,0.3,M
harindranath,h,th,ath,0,n,na,0.0,M
hariprasad,d,ad,sad,0,n,na,0.0,M
haripreet,t,et,eet,0,n,na,0.0,M
hariram,m,am,ram,0,n,na,0.0,M
harish,h,sh,ish,0,n,na,0.0,M
harishankar,r,ar,kar,0,n,na,0.0,M
harishchandra,a,ra,dra,1,a,na,0.2,M
harit,t,it,rit,0,n,na,0.0,M
haritbaran,n,an,ran,0,n,na,0.0,M
harivansh,h,sh,nsh,0,n,na,0.0,M
harivilas,s,as,las,0,n,na,0.0,M
harjeet,t,et,eet,0,n,na,0.0,M
harkrishna,a,na,hna,1,a,na,0.3,M
harmendra,a,ra,dra,1,a,na,0.3,M
haroon,n,on,oon,0,n,na,0.0,M
harsh,h,sh,rsh,0,n,na,0.0,M
harsha,a,ha,sha,1,a,ha,0.5,M
harshad,d,ad,had,0,n,na,0.0,M
harshal,l,al,hal,0,n,na,0.0,M
harshavardhan,n,an,han,0,n,na,0.0,M
harshini,i,ni,ini,1,i,na,0.3,M
harshit,t,it,hit,0,n,na,0.0,M
harshul,l,ul,hul,0,n,na,0.0,M
harteij,j,ij,eij,0,n,na,0.0,M
hasan,n,an,san,0,n,na,0.0,M
hasit,t,it,sit,0,n,na,0.0,M
hasmukh,h,kh,ukh,0,n,na,0.0,M
hastin,n,in,tin,0,n,na,0.0,M
havish,h,sh,ish,0,n,na,0.0,M
hem,m,em,Hem,0,n,na,0.0,M
hemachandra,a,ra,dra,1,a,na,0.2,M
hemadri,i,ri,dri,1,i,na,0.3,M
hemakesh,h,sh,esh,0,n,na,0.0,M
hemal,l,al,mal,0,n,na,0.0,M
hemamdar,r,ar,dar,0,n,na,0.0,M
hemang,g,ng,ang,0,n,na,0.0,M
hemanga,a,ga,nga,1,a,na,0.3,M
hemant,t,nt,ant,0,n,na,0.0,M
hemaprakash,h,sh,ash,0,n,na,0.0,M
hemaprasad,d,ad,sad,0,n,na,0.0,M
hemaraj,j,aj,raj,0,n,na,0.0,M
hemavatinandan,n,an,dan,0,n,na,0.0,M
hemchander,r,er,der,0,n,na,0.0,M
hemdev,v,ev,dev,0,n,na,0.0,M
hemen,n,en,men,0,n,na,0.0,M
hemendra,a,ra,dra,1,a,na,0.3,M
hemendu,u,du,ndu,1,u,na,0.3,M
hemish,h,sh,ish,0,n,na,0.0,M
hemraaj,j,aj,aaj,0,n,na,0.0,M
hemayu,u,yu,ayu,1,u,na,0.3,M
heramba,a,ba,mba,1,a,na,0.3,M
hetal,l,al,tal,0,n,na,0.0,M
himaadri,i,ri,dri,1,i,na,0.3,M
himanshu,u,hu,shu,1,u,na,0.3,M
himachal,l,al,hal,0,n,na,0.0,M
himanish,h,sh,ish,0,n,na,0.0,M
himank,k,nk,ank,0,n,na,0.0,M
himmat,t,at,mat,0,n,na,0.0,M
himnish,h,sh,ish,0,n,na,0.0,M
hind,d,nd,ind,0,n,na,0.0,M
hindola,a,la,ola,1,a,na,0.3,M
hiral,l,al,ral,0,n,na,0.0,M
hiranmaya,a,ya,aya,1,a,na,0.2,M
hiranya,a,ya,nya,1,a,na,0.3,M
hiranyak,k,ak,yak,0,n,na,0.0,M
hiren,n,en,ren,0,n,na,0.0,M
hirendra,a,ra,dra,1,a,na,0.3,M
hiresh,h,sh,esh,0,n,na,0.0,M
hitakrit,t,it,rit,0,n,na,0.0,M
hiten,n,en,ten,0,n,na,0.0,M
hitendra,a,ra,dra,1,a,na,0.3,M
hitesh,h,sh,esh,0,n,na,0.0,M
hriday,y,ay,day,0,n,na,0.0,M
hridayanath,h,th,ath,0,n,na,0.0,M
hridayesh,h,sh,esh,0,n,na,0.0,M
hridyanshu,u,hu,shu,1,u,na,0.3,M
hrishi,i,hi,shi,1,i,na,0.5,M
hrishikesh,h,sh,esh,0,n,na,0.0,M
hrithik,k,ik,hik,0,n,na,0.0,M
huda,a,da,uda,1,a,na,0.5,M
huthesh,h,sh,esh,0,n,na,0.0,M
ibhanan,n,an,nan,0,n,na,0.3,M
ichaa,a,aa,haa,1,a,na,1.0,M
idaspati,i,ti,ati,1,i,na,0.5,M
idhant,t,nt,ant,0,n,na,0.5,M
ijay,y,ay,jay,0,n,na,0.5,M
ikshan,n,an,han,0,n,na,0.5,M
ikshit,t,it,hit,0,n,na,0.5,M
ikshu,u,hu,shu,1,u,na,1.0,M
ilashpasti,i,ti,sti,1,i,na,0.5,M
ilayaraja,a,ja,aja,1,a,na,0.4,M
ilesh,h,sh,esh,0,n,na,0.5,M
ilisa,a,sa,isa,1,a,na,0.7,M
ina,a,na,Ina,1,a,na,2.0,M
inas,s,as,nas,0,n,na,0.5,M
indeever,r,er,ver,0,n,na,0.3,M
indivar,r,ar,var,0,n,na,0.3,M
indra,a,ra,dra,1,a,na,1.0,M
indraarjun,n,un,jun,0,n,na,0.3,M
indradatt,t,tt,att,0,n,na,0.3,M
indradyumn,n,mn,umn,0,n,na,0.3,M
indrajit,t,it,jit,0,n,na,0.3,M
indraneel,l,el,eel,0,n,na,0.3,M
indrasen,n,en,sen,0,n,na,0.3,M
indrasena,a,na,ena,1,a,na,0.5,M
indravadan,n,an,dan,0,n,na,0.2,M
indubhushan,n,an,han,0,n,na,0.2,M
induj,j,uj,duj,0,n,na,0.5,M
indukant,t,nt,ant,0,n,na,0.3,M
indulal,l,al,lal,0,n,na,0.3,M
induleksh,h,sh,ksh,0,n,na,0.3,M
indumal,l,al,mal,0,n,na,0.3,M
